Architecture of GovernanceStructure of Elected and Executive Bodies. Giveindication of hierarchies,"Solapur city is governed by Solapur Municipal Corporation. The Corporation is
headed by city Mayor who presides over the deputy Mayor and Corporators
elected from each ward. The administrative wing is headed by Municipal
Councilor. According to Cesus 2011, Solapur Municipal Corporation is divided
into 98 wards.
The important functions of the Solapur Municipal Corporation are assessment
and collection of property tax, birth and death registration, building of municipal
schools and primary health centres etc.
The Maharashtra State has an independent Town Planning and Valuation
department under the administrative control of the Urban Development and
Public Health and Housing Department. It deals with important subjects of town
planning and valuation of real properties. A branch office of the department under
the control of the Town Planner was created in Solapur in 1960. In preparation of
Master Plan and Development Plan of the city, Solapur Municipal Corporation
also plays a significant role under the provisions of the Maharashtra Regional and
Town Planning Act, 1966.
The Pune Housing and Area Development Board, a regional unit of MHADA,
holding territorial jurisdiction over 5 Districts in Pune Division namely; Pune,
Kolhapur, Solapur, Satara, Sangli. It also implements govt. programme of
providing housing under Lok Awas Yojana, VAMBAY Yojana, NSDP Yojana,
IHSDP Yojana, BSUP Yojana, RGGNY Part- I & Part- II Yojana.
Maharashtra Jeevan Pradhikaran (Water Supply and Sanitation Department of
Maharashtra) is responsible for water supply and sewerage facilities in Solapur."
No of elected representatives,
,Mr. Devendra Fadnavis from Bharatiya Janata Party is the Chief Minister of
Election Details*,Maharashtra . He was elected on 31-Oct 2014. The Commissioner is Mr. Vijay
"Election cycle, last election,Name, party affiliation where relevant, date office taken",kalam. The council is headed by Mayor Mrs. Sushila Abute. The municipal
"for: chief minister, commissioner, and mayor.",elections were held in the year 2012.
Source:*Respective ULB website and Media Search,
5. Performance of Urban Local Body (ULB),
Credit and Tax,
Credit Rating of ULBs (As on Nov 2012)*,
Property Tax #,Coverage (%): NA
,Collection Efficiency (%): NA
,Amount(Rs.): NA
Source: *www.jnnurm.nic.in,
"#Reform Appraisal Report, JNNURM, Ministry of Urban Development, Government of India",
E-governance& Computerization in ULB,
Reform,"Status (implemented, in progress and any comment)"
Property Tax*,Implemented
Accounting*,
Water Supply & Other Utilities*,Implemented
Birth & Death Registration and Health programmes*,Implemented
Citizens' Grievance Monitoring*,Implemented
Personnel Management System*,
Building Plan Approval*,
e-Procurement*,Implemented
"Can Citizens pay their bills and Taxes at citizen
facilitation centre (CFC)?#",Only on CFC
Does ULB has facility to Accept Online Payments#,No
3,

India Smart City Profile,,,,
What is the E-mail Software being used in the ULB#,,NIC,,
"Are ULB offices connected with each other through local
area network (LAN)/ wide area network (WAN)#",,Yes,,
Do you have access to State Data Centre (SDC)?,#,No,,
Does the ULB have their own website#,,Yes,,
Implementation of 74th CAA,,"2 function is are yet to be transffered. They are Planning for economic and social
development; Urban forestry, protection of environment and ecology",,
Note :* Modules of e-governance implemented in ULB,,,,
"Source: * Reform Appraisal Report, JNNURM, Ministry of Urban Development, Government of India and respective ULB's website",,,,
"#Information and Services Need Assessment (ISNA) Study for Urban Local Bodies, Ministry of Urban Development, Government of India, 2012",,,,
Recognition,,,,
List any national or international recognition such as,•,Mint Emergent Cities,,
"awards, pilots, horizontal networks.",,,,
6. Finance & Health,,,,
Financial,,,,
Indicator,"City (Municipal
Corporation)",State (Urban),India (Urban),
% of households with access to banking facilities *,63.11,63.54,67.77,
Financial Status#,,,,
"Details of municipal income and expenditure
(Rs. Lakhs)",Income,Expenditure,,
2009-10,1625.80,1625.80,,
2010-11,2003.81,2003.81,,
2011-12,1584.08,2584.08,,
% of municipal Budget reserved for urban poor@,,,,
"Source: * Tables of Houses, Household Amenities and Assets, Census of India, 2011",,,,
"#Information and Services Need Assessment (ISNA) Study for Urban Local Bodies, Ministry of Urban Development, Government of India, 2012",,,,
@,"Reform Appraisal Report, JNNURM, Ministry of Urban Development, Government of India",,,
Environmental,,,,
Swatch Bharat ranking *,,,,
Comprehensive Environmental Assessment for available,,,,
cities#,,,,
"Source: *Press Information Bureau , Ministry of Urban Development, Government of India, 2015",,,,
#,,,,
"Central Pollution Control Board, Ministry of Environment and Forests, Government of India, 2009",,,,
7. Capacity: Track Record & Initiatives,,,,
JNNURM Projects,Status or Comment,,,
BSUP/IHSDP,"Under IHSDP scheme, 1 housing project was sanctioned which is under
progress. The total project cost was Rs.4.44 crores. Construction of 100% of the
dwelling unit is complete.",,,
UIG/UIDSSMT,UIDSSMT: Total 1 project has been approved and same is under progress,,,
Total Approved Cost of projects (Rs.Lakhs),7198.95,,,
Sectorwise details of projects,Sector,No of Projects,"Total Cost (Rs
Lakhs)","Share of sector in total
projects approved"
,Water,1,7198.95,100.0
Share of Central Assistance released (%),100.00,,,
% of work completed (Physical Progress),82,,,
4,,,,

India Smart City Profile,
Funds Utilised (%),81.84
"Source: www.jnnurm.nic.in (accessed on November, 2015)",
Alignment with MoUD Schemes,"Status, Comment"
Heritage City Development and Augmentation Yojana,
(HRIDAY),
AMRUT,City is covered under AMRUT Mission
JNNURM,City was covered under UIDSSMT component of JNNURM
NUIS,
North Eastern Region Urban Development Programme,
(NERUDP),
"Source: Ministry of Urban Development, Government of India",
5,
