"Workers Classified by Major Occupation, 2011-12(%)",,,,
***,,,,
"Legislators, senior officials and managers",19.27,28.5,15.8,
Professionals,4.95,12.1,8.8,
Technicians and associate professionals,9.01,6.5,6.7,
Clerks,9.91,5.6,5.0,
Service workers and shop and market sales workers,7.41,8.0,14.7,
Skilled agricultural and fishery workers,20.15,5.1,4.6,
Craft and related trades workers,12.50,16.0,19.2,
Plant and machine operators and assemblers,3.72,6.6,9.2,
Elementary occupations,13.10,11.7,16.1,
1,,,,

India Smart City Profile,,,,
Workers not classified by occupation,0,,0,0.1
Primary Commodity Manufactured#,Ground nut oil,,,
Major Industries##,"Chemicals, Drugs and",,,
,"Pharmaceuticals, Ink,",,,
,"Paints, Varnishes,",,,
,Insecticides and fertilizers,,,
No. of sanctioned SEZ,1,,60,413
"Note: 3 year average of 2009-10, 2010-11 and 2011-12",,,,
Source: * Directorate of Economics and Statistics of respective State Governments and for all India- Central Statistics Office,,,,
"**Unit Level Data of National Sample Survey Organization, Household Consumer Expenditure in India, 68th Round, 2011-12",,,,
"***Unit Level Data of National Sample Survey Organization, Employment and Unemployment Situation in India, 68th Round, 2011-12",,,,
"#District Census Handbook, Census of India, 2011",,,,
"##District Industrial Profile, Micro, Small and Medium Enterprises, Government of India",,,,
"∞ Department of Commerce, Ministry of Commerce and Industry",,,,
3. Infrastructure Status,,,,
Indicator,,"City (Municipal
Corporation)",State (Urban),India (Urban)
"% of households with access to tap water
treated source) within Premises",(from,90.14,68.39,84.14
% of households with access to electricity,,97.59,96.42,92.68
"% of households having toilet facilities within
premises",,91.44,71.57,72.57
"% of household Waste water outlet connected to
drainage",,88.82,87.60,81.77
Type of sewerage system*,,"Underground sewerage
system",,
Type of solid Waste system*,,Door to Door,,
"% of households with access to computer/laptop
with internet
without internet",,"8.58
12.96","10.96
12.63","8.27
10.40"
% of households with access to mobile phones,,61.57,64.79,64.33
"Ownership Pattern of Housing (%)
Owned
Rented",,"61.54
35.47","51.05
46.05","69.16
27.55"
% of households living in congested houses,,28.39,35.10,32.94
Indicator,,City (Municipal Corporation),,
"No. of Hospitals per 1,00,000 people *",,.20,,
"No of Schools per 1,00,000 people",,,,
Primary,,41,,
Middle,,33,,
Secondary,,23,,
College,,13,,
"Source: Tables of Houses, Household Amenities and Assets, Census of India, 2011",,,,
"* District Census Handbook, Census of India, 2011",,,,
4. Political Profile: Leadership and Administrative Structure,,,,
Architecture of Governance,"Belgaum Municipal Corporation (BMC) consists of two wings i.e., the Deliberative",,,
Structure of Elected and Executive Bodies. Give,Wing and the Executive Wing. The executive wing has an elected council,,,
indication of hierarchies,"comprising of a directly elected Mayor, Deputy Mayor and Ward councilors.",,,
,There are 58 wards and one elected councilor represents each division. The,,,
,"Commissioner, who is also the executive head of the Corporation, heads the",,,
,administrative wing. He is assisted by 3 Deputy Commissioners. Municipal,,,
,Corporations is responsible for provision of services and basic amenity to the,,,
,"citizens, which include: public lighting; sanitation and public hygiene;",,,
,maintenance of public parks and gardens; ensuring systematic urban growth;,,,
,"regulation of building construction; and licensing of commercial activities, etc",,,
,The function of water supply and drainage systems is being performed by the,,,
,"Karnataka Urban Water Supply and Drainage Board (KUWSDB), which under",,,
,takes capital projects related to water supply.,,,
2,,,,

India Smart City Profile,
,Slum clearance and improvement is the responsibility of the Karnataka Slum
,Clearance Board (KSCB). Karnataka Housing Board is responsible to provide
,housing to the people of Karnataka at affordable cost.
,The town planning functions is performed by the Belgaum Urban Development
,"Authority (BUDA), the Karnataka State Town Planning Board, and the Town"
,Planning Department.
,The Public Works Department (PWD) is responsible for road works including
,maintenance of state highways and major district roads and construction and
,maintenance of government buildings
,The Directorate of Municipal Administration (DMA) Acts as the chief controlling
,authority in respect of all matters relating to the administration of the ULBs. It is
,"responsible for supervising the functioning of the municipalities, formulating"
,"suitable human resource development policies, exercising disciplinary control"
,"over the staff of municipalities, monitoring the tax collection of ULBs, laying down"
,"policies for transparency in expenditures, hearing appeals against the decisions"
,"of municipalities, releasing the government transfers to the ULBs, as well as"
,"implementing schemes like SJSRY (for urban poverty alleviation), IDSMT, and"
,Nirmala Nagar Project.
,The Karnataka Industrial Areas Development Board (KIADB) is an infrastructure
,agency responsible for establishing infrastructure for orderly development of
,industries.
,The Directorate of Social Welfare (DSW) is responsible for the implementation of
,"various schemes and programmes, funded by both central and state"
,governments for the welfare of scheduled caste population within the state.
No of elected representatives,58
Election Details*,Mr. Siddaramaiah from Indian National Congress is the Chief Minister of
"Election cycle, last election,",Karnataka . He was elected on 13-May 2013. The Commissioner is Mr. G.
"Name, party affiliation where relevant, date office taken",Prabhu. The council is headed by Mayor Mr. Kiran Krishnarao Saynak of
"for: chief minister, commissioner, and mayor.","Maharashtra Ekikaran Samiti, elected on March 2015."
Source:*Respective ULB website and Media Search,
5. Performance of Urban Local Body (ULB),
Credit and Tax,
Credit Rating of ULBs (As on Nov 2012)*,
Property Tax #,Coverage (%):
,Collection Efficiency (%):
,Amount(Rs.): 15.64 Cr
Source: *www.jnnurm.nic.in,
"#Reform Appraisal Report, JNNURM, Ministry of Urban Development, Government of India",
E-governance& Computerization in ULB,
Reform,"Status (implemented, in progress and any comment)"
Property Tax*,
Accounting*,Implemented
Water Supply & Other Utilities*,
Birth & Death Registration and Health programmes*,Implemented
Citizens' Grievance Monitoring*,Implemented
Personnel Management System*,
Building Plan Approval*,
e-Procurement*,
"Can Citizens pay their bills and Taxes at citizen
facilitation centre (CFC)?#",Yes
Does ULB has facility to Accept Online Payments#,No
What is the E-mail Software being used in the ULB#,NIC
Are ULB offices connected with each other through local,Yes
3,

India Smart City Profile,,,,
area network (LAN)/ wide area network (WAN)#,,,,
Do you have access to State Data Centre (SDC)?,#,No,,
Does the ULB have their own website#,,Yes,,
Implementation of 74th CAA#,,"6 functions are yet to be transferred. They are Planning for economic and social
development, Fire services, Urban forestry, protection of environment and
ecology; Promotion cultural, educational and aesthetic aspects; Cattle pounds,
prevention of cruelty to animals; Regulation of slaughter houses and tanneries",,
Note :* Modules of e-governance implemented in ULB,,,,
"Source: * Reform Appraisal Report, JNNURM, Ministry of Urban Development, Government of India and respective ULB's website",,,,
"#Information and Services Need Assessment (ISNA) Study for Urban Local Bodies, Ministry of Urban Development, Government of India, 2012",,,,
Recognition,,,,
List any national or international recognition such as,,NA,,
"awards, pilots, horizontal networks.",,,,
6. Finance & Health,,,,
Financial,,,,
Indicator,,"City (Municipal
Corporation)",State (Urban),India (Urban)
% of households with access to banking facilities *,,70.97,64.35,67.77
Financial Status#,,,,
"Details of municipal income and expenditure
(Rs. Lakhs)",Income,,Expenditure,
2009-10,7466.77,,6400.68,
2010-11,7702.19,,5883.70,
2011-12,-,,-,
% of municipal Budget reserved for urban poor@,,,,
"Source: * Tables of Houses, Household Amenities and Assets, Census of India, 2011",,,,
"#Information and Services Need Assessment (ISNA) Study for Urban Local Bodies, Ministry of Urban Development, Government of India, 2012",,,,
@,"Reform Appraisal Report, JNNURM, Ministry of Urban Development, Government of India",,,
Environmental,,,,
Swatch Bharat ranking *,,NA,,
Comprehensive Environmental Assessment for available,,NA,,
cities#,,,,
"Source: *Press Information Bureau , Ministry of Urban Development, Government of India, 2015",,,,
"#Central Pollution Control Board, Ministry of Environment and Forests, Government of India, 2009",,,,
7. Capacity: Track Record & Initiatives,,,,
JNNURM Projects,Status or Comment,,,
BSUP/IHSDP,"Under IHSDP scheme, 1 housing project was sanctioned which is under
progress. The total project cost was Rs.3.03 crores. Construction of 100% of the
dwelling unit is complete.",,,
UIG/UIDSSMT,,,,
Total Approved Cost of projects (Rs.Lakhs),,,,
Sectorwise details of projects,Sector,No of Projects,"Total Cost (Rs
Lakhs)","Share of sector in total
projects approved"
Share of Central Assistance released (%),,,,
% of work completed (Physical Progress),,,,
Funds Utilised (%),,,,
"Source: www.jnnurm.nic.in (accessed on November, 2015)",,,,
Alignment with MoUD Schemes,,"Status, Comment",,
Heritage City Development and Augmentation Yojana,,,,
4,,,,

India Smart City Profile,
(HRIDAY),
AMRUT,Is Covered
JNNURM,Was Covered
NUIS,
"North Eastern Region Urban Development Programme
(NERUDP)",
"Source: Ministry of Urban Development, Government of India",
5,
