"∞ Department of Commerce, Ministry of Commerce and Industry",,,,
3. Infrastructure Status,,,,
Indicator,,"City (Municipal
Corporation)",State (Urban),India (Urban)
"% of households with access to tap water
treated source) within Premises",(from,98.21,66.29,84.14
% of households with access to electricity,,98.32,96.11,92.68
"% of households having toilet facilities within
premises",,82.50,66.48,72.57
"% of household Waste water outlet connected to
drainage",,89.58,74.94,81.77
Type of sewerage system*,,"Under ground sewerage
system",,
Type of solid Waste system*,,Door to Door,,
"% of households with access to computer/laptop
with internet
without internet",,"11.69
11.56","7.55
9.25","8.27
10.40"
% of households with access to mobile phones,,69.45,67.26,64.33
"Ownership Pattern of Housing (%)
Owned
Rented",,"43.93
53.69","57.45
40.21","69.16
27.55"
% of households living in congested houses,,,38.91,32.94
Indicator,,City (Municipal Corporation),,
"No. of Hospitals per 1,00,000 people *",,0.48,,
"No of Schools per 1,00,000 people",,,,
Primary,,9,,
Middle,,5,,
Secondary,,11,,
College,,4,,
"Source: Tables of Houses, Household Amenities and Assets, Census of India, 2011",,,,
"* District Census Handbook, Census of India, 2011",,,,
4. Political Profile: Leadership and Administrative Structure,,,,
Architecture of Governance,"The Coimbatore Municipal Corporation consists of two Wings i.e., the",,,
Structure of Elected and Executive Bodies. Give,Deliberative Wing and the Executive Wing. The executive wing has an elected,,,
2,,,,

India Smart City Profile,
indication of hierarchies,"council comprising of a directly elected Mayor and Ward councilors. There are
72 divisions and one elected councilor represents each division. As per the 74th
Constitutional Amendment Act (CAA), the entire city is divided into four ward
committees and seven standing committees to assist the council in its operations.
A Deputy Mayor assists the Mayor and is elected from amongst the councilors.
The term of both, the Mayor and his Deputy, is for a period of 5 years. The
Commissioner, who is also the executive head of the Corporation, heads the
administrative wing. Four zonal Assistant Commissioners and eight Heads of
Department assist him. Municipal Corporations is responsible for provision of
services and basic amenity to the citizens, which include: distribution of potable
water; operation and maintenance of drainage and sewerage systems; public
lighting; sanitation and public hygiene; construction and maintenance of bus
terminals, roads, culverts, and bridges; maintenance of public parks and gardens;
ensuring systematic urban growth; regulation of building construction; and
licensing of commercial activities, etc
The Tamil Nadu Water Supply and Drainage Board (TWAD) is responsible for
creation of water and sewerage infrastructure in the state. However, Madurai
Municipal Corporation is responsible for the provision and delivery of services
within the City.
The Town and Country Planning Department (TCPD) prepares the Master Plan
and Comprehensive Development Plan (CDP) for the city/town, and the mandate
of implementing the Master Plan /CDP lies with the ULB.
Highways and Rural Works maintains the National and State Highways that pass
through the town/city. Municipal roads are however created and maintained by
the ULB.
The Tamil Nadu Pollution Control Board (TNPCB) is responsible for
environmental protection and enforcement of rulings related to the same, passed
by competent authorities.
The Tamil Nadu Slum Clearance Board (TNSCB) develops improvement
schemes for notified/regularized slum settlements in the city/town. Infrastructure
provision is financed partly through loans from the Housing and Development
Corporation (HUDCO) and partly through grants from GoTN and GoI. The
corporation is responsible of the infrastructure in the slums once the slums are
handed over by the TNSCB to the corporation."
No of elected representatives,100
,Ms. J. Jayalalithaa from All India Anna Dravida Munnetra Kazhagam is the Chief
Election Details*,Minister of Tamil Nadu . She was elected on 23-May 2015. The Commissioner is
"Election cycle, last election,",Dr.K.Vijaykarthikeyan since Nov 2014. The council is headed by Mayor Dr. P.
"Name, party affiliation where relevant, date office taken","Rajkumar of AIADMK, elected in Sep 2014.The municipal elections were held in"
"for: chief minister, commissioner, and mayor.",the year 2011.
Source:*Respective ULB website and Media Search,
5. Performance of Urban Local Body (ULB),
Credit and Tax,
Credit Rating of ULBs (As on Nov 2012)*,BBB+
Property Tax #,Coverage (%): 97%
,Collection Efficiency (%): 91%
,Amount(Rs.): Rs. 103.28 crore (2013-14)
Source: *www.jnnurm.nic.in,
"#Reform Appraisal Report, JNNURM, Ministry of Urban Development, Government of India",
E-governance& Computerization in ULB,
Reform,"Status (implemented, in progress and any comment)"
Property Tax*,Implemented
Accounting*,Implemented
Water Supply & Other Utilities*,Implemented
Birth & Death Registration and Health programmes*,Implemented
Citizens' Grievance Monitoring*,Implemented
Personnel Management System*,Implemented
3,

India Smart City Profile,,,,
Building Plan Approval*,,Implemented,,
e-Procurement*,,Implemented,,
"Can Citizens pay their bills and Taxes at citizen
facilitation centre (CFC)?#",,Only on CFC,,
Does ULB has facility to Accept Online Payments#,,Yes,,
What is the E-mail Software being used in the ULB#,,NIC,,
"Are ULB offices connected with each other through local
area network (LAN)/ wide area network (WAN)#",,Yes,,
Do you have access to State Data Centre (SDC)?,#,No,,
Does the ULB have their own website#,,Yes,,
Implementation of 74th CAA#,,All the 18 functions has been transferred,,
Note :* Modules of e-governance implemented in ULB,,,,
"Source: * Reform Appraisal Report, JNNURM, Ministry of Urban Development, Government of India and respective ULB's website",,,,
"#Information and Services Need Assessment (ISNA) Study for Urban Local Bodies, Ministry of Urban Development, Government of India, 2012",,,,
Recognition,,,,
List any national or international recognition such as,•,Member of ICLEI,,
"awards, pilots, horizontal networks.",•,India Today Best City Awards: Best Emerging city overall; Best Emerging City,,
,in Investment category; Best Emerging in Transport category; Best emerging in,,,
,public services; Best emerging in health care,,,
6. Finance and Health,,,,
Financial,,,,
Indicator,"City (Municipal
Corporation)",State (Urban),India (Urban),
% of households with access to banking facilities *,69.52,60.37,67.77,
Financial Status#,,,,
"Details of municipal income and expenditure
(Rs. Lakhs)",Income,Expenditure,,
2009-10,34669.00,26176.00,,
2010-11,35983.00,27985.00,,
2011-12,39551.00,30811.00,,
% of municipal Budget reserved for urban poor@,,,,
"Source: * Tables of Houses, Household Amenities and Assets, Census of India, 2011",,,,
"#Information and Services Need Assessment (ISNA) Study for Urban Local Bodies, Ministry of Urban Development, Government of India, 2012",,,,
@,"Reform Appraisal Report, JNNURM, Ministry of Urban Development, Government of India",,,
Environmental,,,,
Swatch Bharat ranking *,,196,,
Comprehensive Environmental Assessment for available,,72.38,,
cities#,,,,
"Source: *Press Information Bureau , Ministry of Urban Development, Government of India, 2015",,,,
#,,,,
"Central Pollution Control Board, Ministry of Environment and Forests, Government of India, 2009",,,,
7. Capacity: Track Record & Initiatives,,,,
JNNURM Projects,Status or Comment,,,
BSUP/IHSDP,"Under BSUP scheme, total 17 housing projects were sanctioned out of which 2
projects have been completed. The total project cost was Rs.525.67 crores.
Construction of 81% of the dwelling unit is complete.",,,
UIG/UIDSSMT,"UIG: Total 6 projects have been approved. Total 2 projects have been completed,
3 projects are under progress and 1 project has not been initiated.",,,
Total Approved Cost of projects (Rs.Lakhs),127786.78,,,
Sectorwise details of projects,Sector,No of Projects,"Total Cost (Rs
Lakhs)","Share of sector in total
projects approved"
,Water,3,62422.9,48.8
,Drainage/SWD,1,18000,14.1
,Sewerage,1,37712.88,29.5
,SWM,1,9651,7.6
4,,,,

India Smart City Profile,
Share of Central Assistance released (%),67.03
% of work completed (Physical Progress),63
Funds Utilised (%),49.30880174
"Source: www.jnnurm.nic.in (accessed on November, 2015)",
Alignment with MoUD Schemes,"Status, Comment"
Heritage City Development and Augmentation Yojana,
(HRIDAY),
AMRUT,City is covered under AMRUT Mission. The State Annual Action Plan has been
,submitted.
JNNURM,City was covered under UIG component of JNNURM
NUIS,
North Eastern Region Urban Development Programme,
(NERUDP),
"Source: Ministry of Urban Development, Government of India",
5,
