Technicians and associate professionals,9.64,6.4,6.7,
Clerks,3.28,3.9,5.0,
Service workers and shop and market sales workers,10.62,12.4,14.7,
Skilled agricultural and fishery workers,1.19,5.0,4.6,
Craft and related trades workers,16.45,26.1,19.2,
Plant and machine operators and assemblers,12.98,10.1,9.2,
Elementary occupations,13.87,15.1,16.1,
Workers not classified by occupation,0.00,0,0.1,
Primary Commodity Manufactured#,"Readymade Garments
Leather Goods
Automobile Components",,,
1,,,,

India Smart City Profile,,,,
Major Industries##,"Metallic - Automobile,
Bicycle and its parts
Machinery, Machine tools
and its parts
Non-metallic - Leather
Products
Readymade Garments",,,
No. of sanctioned SEZ,12,,56,413
"Note: 3 year average of 2009-10, 2010-11 and 2011-12",,,,
Source: * Directorate of Economics and Statistics of respective State Governments and for all India- Central Statistics Office,,,,
"**Unit Level Data of National Sample Survey Organization, Household Consumer Expenditure in India, 68th Round, 2011-12",,,,
"***Unit Level Data of National Sample Survey Organization, Employment and Unemployment Situation in India, 68th Round, 2011-12",,,,
"#District Census Handbook, Census of India, 2011",,,,
"##District Industrial Profile, Micro, Small and Medium Enterprises, Government of India",,,,
"∞ Department of Commerce, Ministry of Commerce and Industry",,,,
3. Infrastructure Status,,,,
Indicator,,"City (Municipal
Corporation)",State (Urban),India (Urban)
"% of households with access to tap water
treated source) within Premises",(from,84.08,66.29,84.14
% of households with access to electricity,,99.08,96.11,92.68
"% of households having toilet facilities within
premises",,94.57,66.48,72.57
"% of household Waste water outlet connected to
drainage",,97.27,74.94,81.77
Type of sewerage system*,,"Under ground sewerage
system",,
Type of solid Waste system*,,Door to Door,,
"% of households with access to computer/laptop
with internet
without internet",,"19.64
12.51","7.55
9.25","8.27
10.40"
% of households with access to mobile phones,,62.25,67.26,64.33
"Ownership Pattern of Housing (%)
Owned
Rented",,"47.22
51.14","57.45
40.21","69.16
27.55"
% of households living in congested houses,,39.96,38.91,32.94
Indicator,,City (Municipal Corporation),,
"No. of Hospitals per 1,00,000 people *",,1,,
"No of Schools per 1,00,000 people",,,,
Primary,,28,,
Middle,,19,,
Secondary,,24,,
College,,2,,
"Source: Tables of Houses, Household Amenities and Assets, Census of India, 2011",,,,
"* District Census Handbook, Census of India, 2011",,,,
4. Political Profile: Leadership and Administrative Structure,,,,
Architecture of Governance,The Corporation of Chennai (previously Madras) is the oldest municipal,,,
Structure of Elected and Executive Bodies. Give,institution in India established on the 29th September 1688. It comprises an,,,
indication of hierarchies,administrative and an executive wing. The head of the administrative wing,,,
,"is the Corporation Commissioner, appointed by the State Governor. The",,,
,executive wing is headed by the Mayor who along with the Deputy Mayor is,,,
,a political appointee. The executive wing governs six standing committees.,,,
,"These are six standing Committees for Accounts, Education, Public",,,
,"Health, Town Planning Works, Taxation & Finance besides one",,,
,Appointment Committee in addition to the Ward Committees for each Zone.,,,
,The administrative wing headed by the Commissioner is assisted by,,,
,"Additional Commissioners, Joint Commissioners, Regional Deputy",,,
,"Commissioners, Deputy Commissioners various Heads of Departments",,,
,and 15 Circle Officers at present.,,,
2,,,,

India Smart City Profile,,
,"The municipal affairs of the city are managed by the Corporation of
Chennai, which deals exclusively with the city jurisdiction, and the Chennai
Metropolitan Development Authority (CMDA), which also deals with the
wider Chennai Metropolitan Area (CMA). The Chennai Metropolitan Area
(CMA) comprises the city of Chennai, 16 Municipalities, 20 Town
Panchayats and 214 Village Panchayats in 10 Panchayat Unions. The
extent of CMA is 1189 Sq.km. The major functions of CMDA is to prepare
a Master Plan or Detailed Development Plan or New Town development
Plan as the case may be for the Chennai Metropolitan planning Area; to
prepare an existing land use map.
Chennai Metrowater known as CMWSSB is responsible for water supply
and sewerage treatment.
The Tamil Nadu Pollution Control Board (TNPCB) is responsible for
environmental protection and enforcement of rulings related to the same,
passed by competent authorities.
The Tamil Nadu Slum Clearance Board (TNSCB) develops improvement
schemes for notified/regularized slum settlements in the city/town.",
No of elected representatives,,
Election Details*,Ms. J. Jayalalithaa from All India Anna Dravida Munnetra Kazhagam is the Chief,
"Election cycle, last election,",Minister of Tamil Nadu. She was elected on 23-May 2015. The Commissioner is,
"Name, party affiliation where relevant, date office taken","Mr. Vikram Kapur. The council is headed by Mayor Saidai Duraisamy of AIADMK,",
"for: chief minister, commissioner, and mayor.",elected in Dec 2011.The municipal elections were held in the year 2011.,
Source:*Respective ULB website and Media Search,,
5. Performance of Urban Local Body (ULB),,
Credit and Tax,,
Credit Rating of ULBs (As on Nov 2012)*,BBB+,
Property Tax #,Coverage (%): 85%,
,Collection Efficiency (%): 90%,
,Amount(Rs.): Rs. 495.18 crore (2013-14),
Source: *www.jnnurm.nic.in,,
"#Reform Appraisal Report, JNNURM, Ministry of Urban Development, Government of India",,
E-governance& Computerization in ULB,,
Reform,,"Status (implemented, in progress and any comment)"
Property Tax*,,Implemented
Accounting*,,Implemented
Water Supply & Other Utilities*,,Implemented
Birth & Death Registration and Health programmes*,,Implemented
Citizens' Grievance Monitoring*,,Implemented
Personnel Management System*,,Implemented
Building Plan Approval*,,Implemented
e-Procurement*,,Implemented
"Can Citizens pay their bills and Taxes at citizen
facilitation centre (CFC)?#",,Only on CFC
Does ULB has facility to Accept Online Payments#,,Yes
What is the E-mail Software being used in the ULB#,,NIC
"Are ULB offices connected with each other through local
area network (LAN)/ wide area network (WAN)#",,Yes
Do you have access to State Data Centre (SDC)?,#,No
Does the ULB have their own website#,,Yes
Implementation of 74th CAA#,,Only 1 function is to be transferred i.e fire services
Note :* Modules of e-governance implemented in ULB,,
"Source: * Reform Appraisal Report, JNNURM, Ministry of Urban Development, Government of India and respective ULB's website",,
"#Information and Services Need Assessment (ISNA) Study for Urban Local Bodies, Ministry of Urban Development, Government of India, 2012",,
Recognition,,
List any national or international recognition such as,•,Rockefeller 100 Resilient Cities
"awards, pilots, horizontal networks.",•,"India Today Best City Awards: Top overall, Top in transport category; Top in"
,Education,
3,,

India Smart City Profile,,,,
6. Finance and Health,,,,
Financial,,,,
Indicator,"City (Municipal
Corporation)",State (Urban),India (Urban),
% of households with access to banking facilities *,71.12,60.37,67.77,
Financial Status#,,,,
"Details of municipal income and expenditure
(Rs. Lakhs)",Income,Expenditure,,
2009-10,94004.14,82218.50,,
2010-11,102258.00,99737.70,,
2011-12,136838.00,85623.00,,
% of municipal Budget reserved for urban poor@,25%,,,
"Source: * Tables of Houses, Household Amenities and Assets, Census of India, 2011",,,,
"#Information and Services Need Assessment (ISNA) Study for Urban Local Bodies, Ministry of Urban Development, Government of India, 2012",,,,
@,"Reform Appraisal Report, JNNURM, Ministry of Urban Development, Government of India",,,
Environmental,,,,
Swatch Bharat ranking *,61,,,
Comprehensive Environmental Assessment for available,,,,
cities#,,,,
"Source: *Press Information Bureau , Ministry of Urban Development, Government of India, 2015",,,,
#,,,,
"Central Pollution Control Board, Ministry of Environment and Forests, Government of India, 2009",,,,
7. Capacity: Track Record & Initiatives,,,,
JNNURM Projects,Status or Comment,,,
BSUP/IHSDP,"Under BSUP scheme, initially total 24 projects were sanctioned out of which 1",,,
,project has been cancelled. Out of 23 projects (3 of infrastructure and 20 of,,,
,housing) 6 housing projects are completed. The total project cost was,,,
,Rs.1380.27 crores. The share of housing projects are 95% (Rs. 1305.01 crores),,,
,and share of infrastructure projects are 5% (Rs.75.26 crores). Total 14 housing,,,
,projects and 3 infrastructure projects are under progress. Construction of 95% of,,,
,the dwelling unit is complete.,,,
UIG/UIDSSMT,"UIG: Total 56 projects have been approved out of which 5 projects have been
cancelled. Total 16 projects have been completed, 19 projects are under
progress and total 17 projects have not been initiated.",,,
Total Approved Cost of projects (Rs.Lakhs),388301.58,,,
Sectorwise details of projects,Sector,No of Projects,"Total Cost (Rs
Lakhs)","Share of sector in total
projects approved"
,Water,24,134815.8,34.7
,Drainage/SWD,4,133688.6,34.4
,Sewerage,16,98664.81,25.4
,SWM,2,8068.83,2.1
,Transport,3,8276.6,2.1
,Heritage,1,610,0.2
,,1,4177,1.1
Share of Central Assistance released (%),79.45,,,
% of work completed (Physical Progress),40,,,
Funds Utilised (%),61.68,,,
"Source: www.jnnurm.nic.in (accessed on November, 2015)",,,,
Alignment with MoUD Schemes,"Status, Comment",,,
"Heritage City Development and Augmentation Yojana
(HRIDAY)",,,,
AMRUT,"City is covered under AMRUT Mission. The State Annual Action Plan has been
submitted.",,,
JNNURM,City was covered under UIG component of JNNURM,,,
NUIS,,,,
4,,,,

India Smart City Profile
North Eastern Region Urban Development Programme
(NERUDP)
"Source: Ministry of Urban Development, Government of India"
5
