"Architecture of Governance
Structure of Elected and Executive Bodies. Give
indication of hierarchies","Jabalpur Municipal Corporation administers the city of Jabalpur. The Municipal
Corporation is headed by directly elected Mayor who is supported by Chairman
and Mayor in Councils. The administrative wing is headed by Municipal
Commissioner. Presently Jabalpur Municipal Corporation is divided into 79
wards.
Municipal Corporation is trying to solve civic problems and doing hard to provide
better civic comforts in a planned manner needing the priorities of health,
sanitation public convenience. The JMC has online services of property tax,
water charges, trade license, building permission, birth and death certificates and
its registration, ration card, water tanker booking, community hall etc.
The Jabalpur Municipal Corporation undertakes the responsibility for both water
and sanitation services in the city. The city is divided into eight administrative
zones for the management of water supply and there are a total of 1,26,025
reported water connections in the city. Jabalpur gets 130 million litres per day
(MLD) of water from Narmada; and 25 MLD from the Garr and the Khandari
reservoir collectively.
JMC is responsible for sanitation services in Jabalpur city. JMC’s functions
specifically relate to maintaining public toilets in most wards, getting solid waste
collected, and keeping the city clean. There are four sewerage zones in the city.
Jabalpur Development Authority (JDA) was established with an aim of well
planned and balanced development of Jabalpur city. The authority is structured
under the Town and Country Planning Act, 1973, Government of Madhya
Pradesh and it works under the administration of Housing and Development
Ministry of Madhya Pradesh Government. Jabalpur Development Authority has
been vested with the task of developing housing and other civic amenity
infrastructures at par with international standards. JDA has been a major factor in
transformation of city's outlook with its amazing residential projects. Along with
undertaking construction of residential societies and auctioning of plots, JDA also
builds community centers, shopping areas and office spaces.
The Jabalpur Town and Country Planning Organization (TCPO) is responsible for
the urban planning in the region. The preparation of the Jabalpur Development
Plan, 2005, was a combined act of TCPO and Jabalpur Development Authority
(JDA). Moreover, housing and housing related services are joint responsibility of
JDA and Madhya Pradesh Housing and Infrastructure Development Board.
Public Works Department Madhya Pradesh is engaged in planning, designing,
construction and maintenance of Government assets in the field of built
environment and infrastructure development.
Madhya Pradesh Pollution Control Board is responsible to maintain air, water and
soil quality in healthy and usuable form. Presently it operates in 12 regional
offices, where Jabalpur is one of them."
No of elected representatives,
,Mr. Shivraj Singh Chauhan from Bharatiya Janata Party is the Chief Minister of
Election Details*,
,Madhya Pradesh . He was elected on 16-Dec 2013. The Commissioner is Mr.
"Election cycle, last election,",
"Name, party affiliation where relevant, date office taken","Ved Prakash. The council is headed by Mayor Mrs. Swati Godbole of BJP,"
"for: chief minister, commissioner, and mayor.",elected in Feb 2015. The municipal elections were held in the year Dec-14.
Source:*Respective ULB website and Media Search,
5. Performance of Urban Local Body (ULB),
3,

India Smart City Profile,,,
Credit and Tax,,,
Credit Rating of ULBs (As on Nov 2012)*,BB+,,
Property Tax #,Coverage (%): 86%,,
,Collection Efficiency (%): 75%,,
,Amount(Rs.): Rs. 12.76 cr. (2012-13),,
Source: *www.jnnurm.nic.in,,,
"#Reform Appraisal Report, JNNURM, Ministry of Urban Development, Government of India",,,
E-governance& Computerization in ULB,,,
Reform,,"Status (implemented, in progress and any comment)",
Property Tax*,,Implemented,
Accounting*,,Implemented,
Water Supply & Other Utilities*,,Implemented,
Birth & Death Registration and Health programmes*,,Implemented,
Citizens' Grievance Monitoring*,,Implemented,
Personnel Management System*,,Implemented,
Building Plan Approval*,,Implemented,
e-Procurement*,,Implemented,
"Can Citizens pay their bills and Taxes at citizen
facilitation centre (CFC)?#",,Only on CFC,
Does ULB has facility to Accept Online Payments#,,Yes,
What is the E-mail Software being used in the ULB#,,NIC,
"Are ULB offices connected with each other through local
area network (LAN)/ wide area network (WAN)#",,Yes,
Do you have access to State Data Centre (SDC)?,#,No,
Does the ULB have their own website#,,Yes,
Implementation of 74th CAA,,"Only 1 function is are yet to be transffered i.e.Regulation of land-use and
construction of building",
Note :* Modules of e-governance implemented in ULB,,,
"Source: * Reform Appraisal Report, JNNURM, Ministry of Urban Development, Government of India and respective ULB's website",,,
"#Information and Services Need Assessment (ISNA) Study for Urban Local Bodies, Ministry of Urban Development, Government of India, 2012",,,
Recognition,,,
List any national or international recognition such as,•,Member of ICLEI,
"awards, pilots, horizontal networks.",,,
6. Finance & Health,,,
Financial,,,
Indicator,"City (Municipal
Corporation)",State (Urban),India (Urban)
% of households with access to banking facilities *,65.01,63.54,67.77
Financial Status#,,,
"Details of municipal income and expenditure
(Rs. Lakhs)",Income,Expenditure,
2009-10,183.64,163.13,
2010-11,272.43,236.46,
2011-12,275.09,320.09,
% of municipal Budget reserved for urban poor@,,,
"Source: * Tables of Houses, Household Amenities and Assets, Census of India, 2011",,,
"#Information and Services Need Assessment (ISNA) Study for Urban Local Bodies, Ministry of Urban Development, Government of India, 2012",,,
@,"Reform Appraisal Report, JNNURM, Ministry of Urban Development, Government of India",,
Environmental,,,
Swatch Bharat ranking *,,,
4,,,

India Smart City Profile,,,,
Comprehensive Environmental Assessment for available,,,,
cities#,,,,
"Source: *Press Information Bureau , Ministry of Urban Development, Government of India, 2015",,,,
"#Central Pollution Control Board, Ministry of Environment and Forests, Government of India, 2009",,,,
7. Capacity: Track Record & Initiatives,,,,
JNNURM Projects,Status or Comment,,,
BSUP/IHSDP,"Under BSUP scheme, total of 4 projects for housing were sanctioned under
BSUP out of which none of the project have been completed. The total project
cost was Rs.51.73 crores. Construction of 66% of the dwelling unit is complete.",,,
UIG/UIDSSMT,"UIG: Total 4 projects were approved and 1 project is completed. Total 3 projects
are under progress.",,,
Total Approved Cost of projects (Rs.Lakhs),48937.00,,,
Sectorwise details of projects,Sector,No of Projects,"Total Cost (Rs
Lakhs)","Share of sector in total
projects approved"
,Drainage/SWD,1,32649,66.7
,SWM,3,16288,33.3
Share of Central Assistance released (%),82.40,,,
% of work completed (Physical Progress),58,,,
Funds Utilised (%),69.79,,,
"Source: www.jnnurm.nic.in (accessed on November, 2015)",,,,
Alignment with MoUD Schemes,"Status, Comment",,,
Heritage City Development and Augmentation Yojana,,,,
(HRIDAY),,,,
AMRUT,City is covered under AMRUT Mission. The State Annual Action Plan has been,,,
,submitted.,,,
JNNURM,City was covered under UIG component of JNNURM,,,
NUIS,City is covered under NIUS,,,
North Eastern Region Urban Development Programme,,,,
(NERUDP),,,,
"Source: Ministry of Urban Development, Government of India",,,,
5,,,,
