Plant and machine operators and assemblers,9.62,9.8,9.2,
Elementary occupations,17.37,18.5,16.1,
Workers not classified by occupation,0,0,0.1,
Primary Commodity Manufactured#,"Dairy Products
Refined Oil
Fertilizers",,,
1,,,,

India Smart City Profile,,,,
Major Industries##,"Steel industry
Bio fuels
Paper mills",,,
No. of sanctioned SEZ,4,35,413,
"Note: 3 years average of 2007-08, 2008-09 and 2009-10",,,,
Source: * Directorate of Economics and Statistics of respective State Governments and for all India- Central Statistics Office,,,,
"**Unit Level Data of National Sample Survey Organization, Household Consumer Expenditure in India, 68th Round, 2011-12",,,,
"***Unit Level Data of National Sample Survey Organization, Employment and Unemployment Situation in India, 68th Round, 2011-12",,,,
"#District Census Handbook, Census of India, 2011",,,,
"##District Industrial Profile, Micro, Small and Medium Enterprises, Government of India",,,,
"∞ Department of Commerce, Ministry of Commerce and Industry",,,,
3. Infrastructure Status,,,,
Indicator,,City (Denomination),State (Urban),India (Urban)
"% of households with access to tap water
treated source) within Premises",(from,83.29,71.52,84.14
% of households with access to electricity,,97.40,97.29,92.68
"% of households having toilet facilities within
premises",,82.63,79.44,72.57
"% of household Waste water outlet connected to
drainage",,84.14,85.38,81.77
Type of sewerage system*,,"Under ground sewerage
system",,
Type of solid Waste system*,,Door to Door,,
"% of households with access to computer/laptop
with internet
without internet",,"6.08
9.39","4.25
7.81","8.27
10.40"
% of households with access to mobile phones,,57.46,62.68,64.33
"Ownership Pattern of Housing (%)
Owned
Rented",,"52.66
45.83","53.15
45.05","69.16
27.55"
% of households living in congested houses,,31.21,36.34,32.94
Indicator,,City (Denomination),,
"No. of Hospitals per 1,00,000 people *",,0.3,,
"No of Schools per 1,00,000 people",,,,
Primary,,65,,
Middle,,42,,
Secondary,,27,,
College,,9,,
"Source: Tables of Houses, Household Amenities and Assets, Census of India, 2011",,,,
"* District Census Handbook, Census of India, 2011",,,,
4. Political Profile: Leadership and Administrative Structure,,,,
Architecture of Governance,"The city consists of two regions, connected by bridges. The southern part,",,,
Structure of Elected and Executive Bodies. Give,"Jagannathapuram, is separated from the rest of the city by the Buckingham",,,
indication of hierarchies,"Canal. The northern area of Kakinada is the more modern part of the city, with its",,,
,recent extension. The Municipal Corporation of Kakinada governs the city. The,,,
,"Corporation is headed District Collector and Special Officer, an IAS officer.",,,
,Subordinate to him is the Municipal Commissioner who is supported by one,,,
,Additional Commissioner and one Deputy Commissioner. The Secretary is the,,,
,elected head who presides over Corporators. Kakinada Municipal Corporation is,,,
,divided into 50 wards.,,,
,"The Municipal Corporation collects taxes (water, land, property etc.), manages",,,
,"city solid waste, provides building permission and its evaluation, municipal",,,
,"schools and health care system etc. It also builds roads, drains; provide water",,,
,connection to the households lying under its jurisdiction.,,,
,"The Andhra Pradesh Housing Board (APHB), formed by merging the erstwhile",,,
,City Improvement Board and erstwhile Town Improvement Trust of Twin Cities is,,,
,engaged in providing housing accommodation to the needy citizens at an,,,
2,,,,

India Smart City Profile,,,
,"affordable price. It is also engaged in construction of houses under
integrated/composite housing schemes, construction of shops, commercial
complexes and multi-storied buildings. Presently APHB is intending to take up
integrated (i.e. houses for all categories and income groups) Housing schemes
Under Self Financing Scheme (SFS) in Kakinada.
Andhra Pradesh Pollution Control Board (APPCB), a statutory authority entrusted
to implement environmental laws and rules within the jurisdiction of the State of
Andhra Pradesh. The Board functions through its Head Office at Hyderabad and
one of its zonal offices is located at Kakinada.",,
No of elected representatives,NA,,
Election Details*,Mr. Chandra Babu Naidu from Telugu Desam party is the Chief Minister of,,
"Election cycle, last election,",Andhra Pradesh. He was elected on 8/6/2014. The Commissioner is Mr. Pravin,,
"Name, party affiliation where relevant, date office taken",Kumar.,,
"for: chief minister, commissioner, and mayor.",,,
Source:*Respective ULB website and Media Search,,,
5. Performance of Urban Local Body (ULB),,,
Credit and Tax,,,
Credit Rating of ULBs (As on Nov 2012)* NA,,,
Property Tax #,Coverage (%): NA,,
,Collection Efficiency (%): Above 95%,,
,Amount(Rs.): 33.57 crore (2014-15),,
Source: *www.jnnurm.nic.in,,,
"#Reform Appraisal Report, JNNURM, Ministry of Urban Development, Government of India",,,
E-governance& Computerization in ULB,,,
Reform,,"Status (implemented, in progress and any comment)",
Property Tax*,,,
Accounting*,,,
Water Supply & Other Utilities*,,,
Birth & Death Registration and Health programmes*,,,
Citizens' Grievance Monitoring*,,Implemented,
Personnel Management System*,,,
Building Plan Approval*,,,
e-Procurement*,,,
"Can Citizens pay their bills and Taxes at citizen
facilitation centre (CFC)?#",,Only on CFC,
Does ULB has facility to Accept Online Payments#,,No,
What is the E-mail Software being used in the ULB#,,NIC,
"Are ULB offices connected with each other through local
area network (LAN)/ wide area network (WAN)#",,Yes,
Do you have access to State Data Centre (SDC)?,#,No,
Does the ULB have their own website#,,Yes,
Implementation of 74th CAA#,,"3 functions are yet to be transferred. They are fire services, urban forestry,
protection of environment and ecology",
Note :* Modules of e-governance implemented in ULB,,,
"Source: * Reform Appraisal Report, JNNURM, Ministry of Urban Development, Government of India and respective ULB's website",,,
"#Information and Services Need Assessment (ISNA) Study for Urban Local Bodies, Ministry of Urban Development, Government of India, 2012",,,
Recognition,,,
List any national or international recognition such as,•,Member of ICLEI,
"awards, pilots, horizontal networks.",,,
6. Financial & Health,,,
Financial,,,
Indicator,City (Denomination),State (Urban),India (Urban)
% of households with access to banking facilities *,54.09,57.21,67.77
3,,,

India Smart City Profile,,,,
Financial Status#,,,,
"Details of municipal income and expenditure
(Rs. Lakhs)",Income,Expenditure,,
2009-10,6931.50,6530.25,,
2010-11,7239.29,6786.86,,
2011-12,NA,NA,,
% of municipal Budget reserved for urban poor@,NA,,,
"Source: * Tables of Houses, Household Amenities and Assets, Census of India, 2011",,,,
"#Information and Services Need Assessment (ISNA) Study for Urban Local Bodies, Ministry of Urban Development, Government of India, 2012",,,,
@,"Reform Appraisal Report, JNNURM, Ministry of Urban Development, Government of India",,,
Environmental,,,,
Swatch Bharat ranking *,NA,,,
Comprehensive Environmental Assessment for available,NA,,,
cities#,,,,
"Source: *Press Information Bureau , Ministry of Urban Development, Government of India, 2015",,,,
#,,,,
"Central Pollution Control Board, Ministry of Environment and Forests, Government of India, 2009",,,,
7. Capacity: Track Record & Initiatives,,,,
JNNURM Projects,Status or Comment,,,
BSUP/IHSDP,"Under IHSDP scheme, total 3 projects (1 of infrastructure and 2 of housing) were
sanctioned of which 1 infrastructure project is complete. The total project cost
was Rs 90.04 crores. The share of housing project is 87% (Rs. 78.25 crores)
and share of infrastructure project is 13% (Rs.11.79 crores). All 2 projects on
housing are under progress. Construction of 51% of the dwelling unit is complete.",,,
UIG/UIDSSMT,,,,
Total Approved Cost of projects (Rs.Lakhs),,,,
Sectorwise details of projects,Sector,No of Projects,"Total Cost (Rs
Lakhs)","Share of sector in total
projects approved"
Share of Central Assistance released (%),,,,
% of work completed (Physical Progress),,,,
Funds Utilised (%),,,,
"Source: www.jnnurm.nic.in (accessed on November, 2015)",,,,
Alignment with MoUD Schemes,"Status, Comment",,,
Heritage City Development and Augmentation Yojana,,,,
(HRIDAY),,,,
AMRUT,City is covered under AMRUT Mission. The State Annual Action Plan has been,,,
,submitted.,,,
JNNURM,City was covered under UIG component of JNNURM,,,
NUIS,,,,
North Eastern Region Urban Development Programme,,,,
(NERUDP),,,,
"Source: Ministry of Urban Development, Government of India",,,,
4,,,,
