"#District Census Handbook, Census of India, 2011",,,,
"##District Industrial Profile, Micro, Small and Medium Enterprises, Government of India",,,,
"∞ Department of Commerce, Ministry of Commerce and Industry",,,,
3. Infrastructure Status,,,,
Indicator,,"City (Municipal
Corporation)",State (Urban),India (Urban)
"% of households with access to tap water
treated source) within Premises",(from,32.64,27.4,84.14
% of households with access to electricity,,92.94,84.08,92.68
"% of households having toilet facilities within
premises",,85.04,71.04,72.57
"% of household Waste water outlet connected to
drainage",,76.93,56.35,81.77
Type of sewerage system*,,"Underground sewerage
system",,
Type of solid Waste system*,,Door to Door,,
"% of households with access to computer/laptop
with internet
without internet",,"11.96
21.82","6.43
14.60","8.27
10.40"
% of households with access to mobile phones,,78.88,,64.33
"Ownership Pattern of Housing (%)
Owned
Rented",,"54.14
41.15","69.3
64.02","69.16
27.55"
% of households living in congested houses,,,22.80,32.94
Indicator,,City (Municipal Corporation),,
"No. of Hospitals per 1,00,000 people *",,1,,
"No of Schools per 1,00,000 people",,,,
Primary,,27,,
Middle,,11,,
Secondary,,15,,
College,,14,,
"Source: Tables of Houses, Household Amenities and Assets, Census of India, 2011",,,,
"* District Census Handbook, Census of India, 2011",,,,
4. Political Profile: Leadership and Administrative Structure,,,,
Architecture of Governance,The primary development agenda of Guwahati city is carried out by two main,,,
Structure of Elected and Executive Bodies. Giveindication of hierarchies,"agencies, the Guwahati Municipal Corporation (GMC) and the Guwahati",,,
,Metropolitan Development Authority (GMDA). The area covered under GMDA,,,
,includes the GMC area of 216 sq kms and an additional 48 sq kms. The,,,
,"Guwahati Municipal Corporation is divided into two wings, viz. elected wing and",,,
,the administrative wing. The corporation has an elected Mayor-in-Council,,,
,System. The strength of the council is 60 in addition to the Mayor. The,,,
,administrative wing of the corporation is headed by a Municipal Commissioner.,,,
,"At present, the water supply and sewerage facilities in Guwahati Metropolitan",,,
,"area are operated by three departments, viz., Guwahati Municipal Corporation",,,
,"(GMC), Assam Urban Water Supply and Sewerage Board (AUWSSB) and Public",,,
,Health Engineering Department (PHED). The Guwahati Jal Board (GJB) was,,,
,established as a single organisation responsible for Water Supply & Sewerage,,,
,services to the residents of the Guwahati Metropolitan Area (GMA). Upon,,,
2,,,,

India Smart City Profile,,
,"completion, the water supply facilities now under implementation will be taken
over by the Guwahati Jal Board, which will be responsible for operating and
maintaining them on a sustainable basis.
Guwahati Metropolitan Development Authority (GMDA) jurisdiction extends over
an area of 262 sq.km. covering the entire Guwhati Municipal Corporation area ,
entire North Guwahati Town Committee area and some revenue villages.
GMDA's functions includes: preparation of master plan and zoning regulation;
preparation and execution of development schemes; to regulate and control the
development though statutory plans and other measures; to co-ordinate
development activities of other public agencies operating within Guwahati
Metropolitan Area.
The Town and Country Planning Department is responsible for preparation of
Master Plan for Urban areas. It also provide assistance to Urban Local Bodies
and Development Authorities in the matter of urban planning & development and
to assist in the preparation of project reports and implementation of infrastructure
projects for urban development sector.",
No of elected representatives,NA,
Election Details*,Mr. Tarun Gogoi from Indian National Congress is the Chief Minister of Assam.,
"Election cycle, last election,",He was elected on 18/05/2011 for the third consecutive term. The Commissioner,
"Name, party affiliation where relevant, date office taken",is Mr. Narayan Konwar. The council is headed by Mayor Mr. Abir Patra of INC.,
"for: chief minister, commissioner, and mayor.",,
Source:*Respective ULB website and Media Search,,
5. Performance of Urban Local Body (ULB),,
Credit and Tax,,
Credit Rating of ULBs (As on Nov 2012)*,BB,
Property Tax #,Coverage (%): 95,
,Collection Efficiency (%): 79,
,Amount(Rs.): NA,
Source: *www.jnnurm.nic.in,,
"#Reform Appraisal Report, JNNURM, Ministry of Urban Development, Government of India",,
E-governance& Computerization in ULB,,
Reform,,"Status (implemented, in progress and any comment)"
Property Tax*,,Implemented
Accounting*,,No
Water Supply & Other Utilities*,,No
Birth & Death Registration and Health programmes*,,Ni
Citizens' Grievance Monitoring*,,No
Personnel Management System*,,No
Building Plan Approval*,,No
e-Procurement*,,No
"Can Citizens pay their bills and Taxes at citizen
facilitation centre (CFC)?#",,Only on CFC
Does ULB has facility to Accept Online Payments#,,No
What is the E-mail Software being used in the ULB#,,NIC
"Are ULB offices connected with each other through local
area network (LAN)/ wide area network (WAN)#",,No
Do you have access to State Data Centre (SDC)?,#,No
Does the ULB have their own website#,,Yes: http://www.gmcportal.in/
Implementation of 74th CAA,,"3 functions are yet to be transferred. They are fire services; urban forestry,
protection of environment and ecology; safeguarding the interests of weaker
sections society including the handicapped and mentally retarded."
3,,

India Smart City Profile,,,,
Note :* Modules of e-governance implemented in ULB,,,,
"Source: * Reform Appraisal Report, JNNURM, Ministry of Urban Development, Government of India and respective ULB's website",,,,
"#Information and Services Need Assessment (ISNA) Study for Urban Local Bodies, Ministry of Urban Development, Government of India, 2012",,,,
Recognition,,,,
List any national or international recognition such as,•,Member of ICLEI,,
"awards, pilots, horizontal networks.",•,JNNURM Awards for Excellence: Best City Award for Special Category States,,
,(2011); Best Non-motorized Transport Project (2008); Runner Up Implementation,,,
,of Reforms (2007),,,
6. Finance & Health,,,,
Financial,,,,
Indicator,"City (Municipal
Corporation)",State (Urban),India (Urban),
% of households with access to banking facilities *,84.46,75.18,67.77,
Financial Status#,,,,
"Details of municipal income and expenditure
(Rs. Lakhs)",Income,Expenditure,,
2009-10,N.A,N.A,,
2010-11,N.A,N.A,,
2011-12,N.A,N.A,,
% of municipal Budget reserved for urban poor@,,,,
"Source: * Tables of Houses, Household Amenities and Assets, Census of India, 2011",,,,
"#Information and Services Need Assessment (ISNA) Study for Urban Local Bodies, Ministry of Urban Development, Government of India, 2012",,,,
@,"Reform Appraisal Report, JNNURM, Ministry of Urban Development, Government of India",,,
Environmental,,,,
Swatch Bharat ranking *,51,,,
Comprehensive Environmental Assessment for available,,,,
cities#,,,,
"Source: *Press Information Bureau , Ministry of Urban Development, Government of India, 2015",,,,
#,,,,
"Central Pollution Control Board, Ministry of Environment and Forests, Government of India, 2009",,,,
7. Capacity: Track Record & Initiatives,,,,
JNNURM Projects,Status or Comment,,,
BSUP/IHSDP,"Under BSUP scheme, total 2 projects for housing were sanctioned under BSUP of which
none of the project have been completed. The total project cost was Rs 108.44 crores.
Construction of 18% of the dwelling unit is complete.",,,
UIG/UIDSSMT,UIG: Total 2 projects were approved. Both are ongoing,,,
Total Approved Cost of projects (Rs.Lakhs),31610.71,,,
Sectorwise details of projects,Sector,No of Projects,"Total Cost (Rs
Lakhs)","Share of sector in total
projects approved"
,Water,1,28094,88.9
,SWM,1,3516.71,11.1
Share of Central Assistance released (%),87.22,,,
% of work completed (Physical Progress),76,,,
Funds Utilised (%),107.29,,,
"Source: www.jnnurm.nic.in (accessed on November, 2015)",,,,
Alignment with MoUD Schemes,"Status, Comment",,,
Heritage City Development and Augmentation Yojana,,,,
(HRIDAY),,,,
AMRUT,City is covered under AMRUT Mission,,,
4,,,,

India Smart City Profile,
JNNURM,City was covered under UIG component of JNNURM
NUIS,
North Eastern Region Urban Development Programme,
(NERUDP),
"Source: Ministry of Urban Development, Government of India",
5,
