"% of household Waste water outlet connected to
drainage",,93.10,82.64,81.77
Type of sewerage system*,,"Underground sewerage
system",,
Type of solid Waste system*,,Door to Door,,
"% of households with access to computer/laptop
with internet
without internet",,"10.32
11.41","6.38
9.25","8.27
10.40"
% of households with access to mobile phones,,62.51,65.92,64.33
"Ownership Pattern of Housing (%)
Owned
Rented",,"77.39
20.57","72.52
24.28","69.16
27.55"
% of households living in congested houses,,36.42,35.79,32.94
Indicator,,City (Municipal Corporation),,
"No. of Hospitals per 1,00,000 people *",,0.09,,
"No of Schools per 1,00,000 people",,,,
Primary,,24,,
Middle,,NA,,
Secondary,,9,,
2,,,,

India Smart City Profile,,
College,2,
"Source: Tables of Houses, Household Amenities and Assets, Census of India, 2011",,
"* District Census Handbook, Census of India, 2011",,
4. Political Profile: Leadership and Administrative Structure,,
"Architecture of Governance
Structure of Elected and Executive Bodies. Give
indication of hierarchies",,"The Ahmedabad Municipal Corporation (AMC) is headed by a Municipal
commissioner, appointed by the government of Gujarat. He is the administrative
head. The city is at present divided into six zones namely, central, east, west,
north, south and new west zone. Each zone is further split into nine wards. There
are 64 wards. Each ward is represented by 3 Corporators. An election is held to
elect Corporators to after every 5 years. The mayor heads the party with the
largest number of Corporators elected.
The AMC is responsible for certain obligatory and discretionary services such as
supply of portable water, sewerage, solid waste management, primary education
services, health and medical services, street lighting, construction or acquisition
of public markets, slaughter houses, and cattle pounds, fire services etc. AMC
has 58 city centers across the city to facilitate delivery of municipal services to its
citizen.
The Water Operation (electrical and mechanical) Department looks after
operation and maintenance of different water distribution stations and borewell
located in different wards of the city. The main functions of the department are:
water supply to the citizen, operation and maintenance (O&M) of water
distribution stations, O&M of borewells, SITC work of electrical & mechanical
equipments for new water distribution stations constructed by the water project
department, construction of new bore wells, augmentation & energy efficiency
works related to water distribution stations & bore wells, energy audit.
The Ahmedabad Urban Development Authority (AUDA) is responsible for
overseeing and sanctioning construction and infrastructure development across
the suburbs of the city of Ahmadabad. The prime objective of the AUDA's
formation was to carry out the planned development of the area failing outside
the periphery of Ahmedabad Municipal Corporation. Recently the area of working
of AUDA has been limited due to merger of 18 Gram Panchanyats of
Ahmedabad district with the Ahmedabad Municipal Corporation. AUDA
completed many works in the metro region of Ahmedabad. The development
authority is coming up with a state-of-the-art office on Ashram Road, Ahmadabad."
No of elected representatives,,64
,,Mrs. Anandiben Patel from Bharatiya Janata Party is the Chief Minister of
Election Details*,,
,,Gujarat. She was elected on 22/05/2014. The Commissioner is Mrs. D. Thara
"Election cycle, last election,",,
"Name, party affiliation where relevant, date office taken",,"since October 2014. The council is headed by Mayor Mrs. Meenaxi Patel of BJP,"
"for: chief minister, commissioner, and mayor.",,elected in May 2013. The municipal elections were held in the year 2015.
Source:*Respective ULB website and Media Search,,
5. Performance of Urban Local Body (ULB),,
Credit and Tax,,
Credit Rating of ULBs (As on Nov 2012)*,,A+
Property Tax,#,Coverage (%): 97%
,,Collection Efficiency (%): 92%
,,Amount(Rs.): Rs. 321.53 crore (2012-13)
3,,

India Smart City Profile,,,
Source: *www.jnnurm.nic.in,,,
"#Reform Appraisal Report, JNNURM, Ministry of Urban Development, Government of India",,,
E-governance& Computerization in ULB,,,
Reform,,"Status (implemented, in progress and any comment)",
Property Tax*,,Implemented,
Accounting*,,Implemented,
Water Supply & Other Utilities*,,Implemented,
Birth & Death Registration and Health programmes*,,Implemented,
Citizens' Grievance Monitoring*,,Implemented,
Personnel Management System*,,Implemented,
Building Plan Approval*,,Implemented,
e-Procurement*,,Implemented,
"Can Citizens pay their bills and Taxes at citizen
facilitation centre (CFC)?#",,Only on CFC,
Does ULB has facility to Accept Online Payments#,,Yes,
What is the E-mail Software being used in the ULB#,,NIC,
"Are ULB offices connected with each other through local
area network (LAN)/ wide area network (WAN)#",,Yes,
Do you have access to State Data Centre (SDC)?,#,No,
Does the ULB have their own website#,,"Yes -
http://ahmedabadcity.gov.in/",
Implementation of 74th CAA,,"1 function is yet to be transferred. Urban forestry, protection of environment and
ecology",
Note:* Modules of e-governance implemented in ULB,,,
"Source: * Reform Appraisal Report, JNNURM, Ministry of Urban Development, Government of India and respective ULB's website",,,
"#Information and Services Need Assessment (ISNA) Study for Urban Local Bodies, Ministry of Urban Development, Government of India, 2012",,,
Recognition,,,
List any national or international recognition such as,•,Member of ICLEI,
"awards, pilots, horizontal networks.",•,IUSF National Award for Innovations in servicing the needs of the Urban Poor,
,•,UITP Finalist – Public Transport Strategy 2015,
,•,"Nagar Ratna Award – Best Run Organization, 2011",
,•,UN-Habitat Dubai Best Practices Award 2006,
6. Finance & Health,,,
Financial,,,
Indicator,"City (Municipal
Corporation)",State (Urban),India (Urban)
% of households with access to banking facilities *,70.97,66.09,67.77
Financial Status#,,,
"Details of municipal income and expenditure
(Rs. Lakhs)",Income,Expenditure,
2009-10,161600.00,115500.00,
2010-11,189900.00,132200.00,
2011-12,223900.00,160600.00,
% of municipal Budget reserved for urban poor@,NA,,
"Source: * Tables of Houses, Household Amenities and Assets, Census of India, 2011",,,
"#Information and Services Need Assessment (ISNA) Study for Urban Local Bodies, Ministry of Urban Development, Government of India, 2012",,,
@,"Reform Appraisal Report, JNNURM, Ministry of Urban Development, Government of India",,
Environmental,,,
Swatch Bharat ranking *,,79,
Comprehensive Environmental Assessment for available,,75.28,
#,,,
cities,,,
4,,,

India Smart City Profile,,,,
"Source: *Press Information Bureau , Ministry of Urban Development, Government of India, 2015",,,,
"#Central Pollution Control Board, Ministry of Environment and Forests, Government of India, 2009",,,,
7. Capacity: Track Record & Initiatives,,,,
JNNURM Projects,Status or Comment,,,
BSUP/IHSDP,"Under BSUP scheme, total of 5 projects (1 for infrastructure and 4 for housing)",,,
,were sanctioned under BSUP of which 2 projects are completed. The total project,,,
,cost was Rs 567.40 crores. The share of housing project is 99% (Rs. 563.67,,,
,crores) and share of infrastructure project is 1% (Rs.3.73 crores). Out of 4,,,
,"housing projects 2 projects are complete, whereas the 2 projects on housing and",,,
,1 on infrastructure are under progress. Construction of 99.9% of the dwelling unit,,,
,is complete.,,,
UIG/UIDSSMT,"UIG: Total 31 projects were approved out of which 22 projects have been
completed. Total 4 projects are in progress and 5 projects have not been initiated.",,,
Total Approved Cost of projects (Rs.Lakhs),257380.14,,,
Sectorwise details of projects,Sector,No of Projects,"Total Cost (Rs
Lakhs)","Share of sector in total
projects approved"
,Water,6,28961.12,11.3
,Drainage/ SWD,3,34842.84,13.5
,Sewerage,7,56475.77,21.9
,SWM,1,11672.1,4.5
,Transport,13,117989.3,45.8
,Heritage,1,7439,2.9
,Parking,NA,NA,NA
,Others,NA,NA,NA
Share of Central Assistance released (%),85.49,,,
% of work completed (Physical Progress),27,,,
Funds Utilised (%),90.16,,,
"Source: www.jnnurm.nic.in (accessed on November, 2015)",,,,
Alignment with MoUD Schemes,"Status, Comment",,,
Heritage City Development and Augmentation Yojana,NA,,,
(HRIDAY),,,,
AMRUT,City is covered under AMRUT Mission. The State Annual Action Plan has been,,,
,submitted.,,,
JNNURM,City was covered under UIG component of JNNURM,,,
NUIS,NA,,,
North Eastern Region Urban Development Programme,NA,,,
(NERUDP),,,,
"Source: Ministry of Urban Development, Government of India",,,,
5,,,,
